participant,date,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route,error in pointing task
12,2011-06-21 20:24:27 UTC,0,Sauer Center,Tobler Museum,Harris Hall,89,4.240040564,84.75995944,different,TRUE
12,2011-06-21 20:24:27 UTC,0,Sauer Center,Tobler Museum,Lynch Station,68,17.76205492,50.23794508,different,TRUE
12,2011-06-21 20:24:27 UTC,0,Sauer Center,Tobler Museum,Harvey House,51,23.09134403,27.90865597,different,TRUE
12,2011-06-21 20:24:27 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,80,51.85616181,28.14383819,same,TRUE
12,2011-06-21 20:24:27 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,26,2.713388186,23.28661181,same,TRUE
12,2011-06-21 20:24:27 UTC,0,Sauer Center,Tobler Museum,Batty House,32,6.744508622,25.25549138,different,TRUE
12,2011-06-21 20:24:27 UTC,0,Sauer Center,Tobler Museum,Snow Church,17,89.63525726,72.63525726,same,TRUE
12,2011-06-21 20:24:27 UTC,0,Tobler Museum,Sauer Center,Harris Hall,82,173.2852643,91.28526433,different,TRUE
12,2011-06-21 20:24:27 UTC,0,Tobler Museum,Sauer Center,Sauer Center,28,20.69981416,7.300185845,same,TRUE
12,2011-06-21 20:24:27 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,53,67.30353066,14.30353066,same,TRUE
12,2011-06-21 20:24:27 UTC,0,Tobler Museum,Sauer Center,Lynch Station,169,156.2355625,12.76443745,different,TRUE
12,2011-06-21 20:24:27 UTC,0,Tobler Museum,Sauer Center,Batty House,7,171.0086651,164.0086651,different,TRUE
12,2011-06-21 20:24:27 UTC,0,Tobler Museum,Sauer Center,Harvey House,85,147.248191,62.248191,different,TRUE
12,2011-06-21 20:24:27 UTC,0,Tobler Museum,Sauer Center,Snow Church,46,38.78279809,7.217201914,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Batty House,Lynch Station,Harris Hall,38,37.5286373,0.471362696,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Batty House,Lynch Station,Golledge Hall,76,51.76768154,24.23231846,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Batty House,Lynch Station,Snow Church,23,48.19947553,25.19947553,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Batty House,Lynch Station,Tobler Museum,34,37.30802198,3.308021981,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Batty House,Lynch Station,Sauer Center,49,30.3316951,18.6683049,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Batty House,Lynch Station,Harvey House,16,93.19423766,77.19423766,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Batty House,Lynch Station,Lynch Station,23,47.32798389,24.32798389,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Lynch Station,Harris Hall,Batty House,129,130.6542463,1.654246333,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Lynch Station,Harris Hall,Golledge Hall,59,3.323863738,55.67613626,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Lynch Station,Harris Hall,Tobler Museum,6,17.95076442,11.95076442,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Lynch Station,Harris Hall,Snow Church,21,8.968174613,12.03182539,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Lynch Station,Harris Hall,Harris Hall,4,7.021704671,3.021704671,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Lynch Station,Harris Hall,Sauer Center,16,29.20903342,13.20903342,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Lynch Station,Harris Hall,Harvey House,33,48.19593801,15.19593801,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Harris Hall,Harvey House,Harvey House,99,2.146796904,96.8532031,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Harris Hall,Harvey House,Batty House,72,83.35216568,11.35216568,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Harris Hall,Harvey House,Tobler Museum,12,99.95984558,87.95984558,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Harris Hall,Harvey House,Sauer Center,59,110.6574336,51.65743363,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Harris Hall,Harvey House,Snow Church,89,84.7281122,4.271887797,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Harris Hall,Harvey House,Golledge Hall,110,77.71082192,32.28917808,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Harris Hall,Harvey House,Lynch Station,115,114.5627943,0.437205722,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Harvey House,Harris Hall,Batty House,72,46.54689912,25.45310088,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Harvey House,Harris Hall,Golledge Hall,121,64.9530254,56.0469746,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Harvey House,Harris Hall,Sauer Center,95,46.29205396,48.70794604,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Harvey House,Harris Hall,Harris Hall,95,4.196894849,90.80310515,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Harvey House,Harris Hall,Lynch Station,82,32.28246429,49.71753571,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Harvey House,Harris Hall,Tobler Museum,114,42.14615863,71.85384137,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Harvey House,Harris Hall,Snow Church,139,66.19140238,72.80859762,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Golledge Hall,Snow Church,Lynch Station,45,173.9683139,128.9683139,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Golledge Hall,Snow Church,Sauer Center,65,76.21088344,11.21088344,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Golledge Hall,Snow Church,Tobler Museum,145,147.0284471,2.028447062,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Golledge Hall,Snow Church,Harvey House,32,139.9309368,107.9309368,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Golledge Hall,Snow Church,Harris Hall,44,176.2022806,132.2022806,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Golledge Hall,Snow Church,Batty House,97,173.5694617,76.56946175,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Snow Church,Sauer Center,Harris Hall,151,88.09346154,62.90653846,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Snow Church,Sauer Center,Golledge Hall,87,125.8431145,38.84311455,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Snow Church,Sauer Center,Tobler Museum,63,63.69277617,0.692776166,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Snow Church,Sauer Center,Sauer Center,12,0.279262352,11.72073765,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Snow Church,Sauer Center,Batty House,134,90.64700942,43.35299058,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Snow Church,Sauer Center,Lynch Station,148,79.44851915,68.55148085,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Snow Church,Sauer Center,Harvey House,177,119.6929579,57.30704214,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Sauer Center,Tobler Museum,Snow Church,81,89.63525726,8.635257259,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Sauer Center,Tobler Museum,Harris Hall,116,4.240040564,111.7599594,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Sauer Center,Tobler Museum,Lynch Station,94,17.76205492,76.23794508,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Sauer Center,Tobler Museum,Batty House,149,6.744508622,142.2554914,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,3,2.713388186,0.286611814,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,43,51.85616181,8.856161813,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Sauer Center,Tobler Museum,Harvey House,94,23.09134403,70.90865597,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Tobler Museum,Sauer Center,Snow Church,31,38.78279809,7.782798086,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Tobler Museum,Sauer Center,Harris Hall,18,173.2852643,155.2852643,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Tobler Museum,Sauer Center,Harvey House,40,147.248191,107.248191,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Tobler Museum,Sauer Center,Lynch Station,20,156.2355625,136.2355625,different,TRUE
13,2011-06-21 22:34:34 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,18,67.30353066,49.30353066,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Tobler Museum,Sauer Center,Sauer Center,12,20.69981416,8.699814155,same,TRUE
13,2011-06-21 22:34:34 UTC,0,Tobler Museum,Sauer Center,Batty House,28,171.0086651,143.0086651,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Batty House,Lynch Station,Harris Hall,63,37.5286373,25.4713627,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Batty House,Lynch Station,Golledge Hall,79,51.76768154,27.23231846,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Batty House,Lynch Station,Tobler Museum,0,37.30802198,37.30802198,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Batty House,Lynch Station,Sauer Center,46,30.3316951,15.6683049,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Batty House,Lynch Station,Harvey House,5,93.19423766,88.19423766,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Batty House,Lynch Station,Snow Church,0,48.19947553,48.19947553,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Batty House,Lynch Station,Lynch Station,30,47.32798389,17.32798389,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Lynch Station,Harris Hall,Tobler Museum,8,17.95076442,9.950764421,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Lynch Station,Harris Hall,Harvey House,48,48.19593801,0.195938014,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Lynch Station,Harris Hall,Sauer Center,113,29.20903342,83.79096658,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Lynch Station,Harris Hall,Snow Church,22,8.968174613,13.03182539,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Lynch Station,Harris Hall,Batty House,116,130.6542463,14.65424633,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Lynch Station,Harris Hall,Golledge Hall,51,3.323863738,47.67613626,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Lynch Station,Harris Hall,Harris Hall,75,7.021704671,67.97829533,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Harris Hall,Harvey House,Batty House,104,83.35216568,20.64783432,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Harris Hall,Harvey House,Lynch Station,120,114.5627943,5.437205722,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Harris Hall,Harvey House,Tobler Museum,104,99.95984558,4.040154418,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Harris Hall,Harvey House,Harvey House,40,2.146796904,37.8532031,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Harris Hall,Harvey House,Golledge Hall,13,77.71082192,64.71082192,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Harris Hall,Harvey House,Sauer Center,151,110.6574336,40.34256637,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Harris Hall,Harvey House,Snow Church,85,84.7281122,0.271887797,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Harvey House,Harris Hall,Tobler Museum,93,42.14615863,50.85384137,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Harvey House,Harris Hall,Lynch Station,19,32.28246429,13.28246429,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Harvey House,Harris Hall,Snow Church,54,66.19140238,12.19140238,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Harvey House,Harris Hall,Sauer Center,158,46.29205396,111.707946,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Harvey House,Harris Hall,Batty House,15,46.54689912,31.54689912,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Harvey House,Harris Hall,Harris Hall,105,4.196894849,100.8031052,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Harvey House,Harris Hall,Golledge Hall,163,64.9530254,98.0469746,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Golledge Hall,Snow Church,Snow Church,44,1.204134401,42.7958656,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Golledge Hall,Snow Church,Tobler Museum,1,147.0284471,146.0284471,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Golledge Hall,Snow Church,Sauer Center,72,76.21088344,4.210883445,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Golledge Hall,Snow Church,Harris Hall,174,176.2022806,2.202280614,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Golledge Hall,Snow Church,Lynch Station,11,173.9683139,162.9683139,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Golledge Hall,Snow Church,Harvey House,49,139.9309368,90.93093678,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Golledge Hall,Snow Church,Batty House,53,173.5694617,120.5694617,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Snow Church,Sauer Center,Sauer Center,0,0.279262352,0.279262352,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Snow Church,Sauer Center,Lynch Station,104,79.44851915,24.55148085,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Snow Church,Sauer Center,Tobler Museum,140,63.69277617,76.30722383,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Snow Church,Sauer Center,Batty House,148,90.64700942,57.35299058,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Snow Church,Sauer Center,Golledge Hall,122,125.8431145,3.84311455,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Snow Church,Sauer Center,Harris Hall,84,88.09346154,4.093461545,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Snow Church,Sauer Center,Harvey House,165,119.6929579,45.30704214,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,71,51.85616181,19.14383819,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,9,2.713388186,6.286611814,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Sauer Center,Tobler Museum,Snow Church,87,89.63525726,2.635257259,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Sauer Center,Tobler Museum,Batty House,27,6.744508622,20.25549138,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Sauer Center,Tobler Museum,Harris Hall,12,4.240040564,7.759959436,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Sauer Center,Tobler Museum,Harvey House,26,23.09134403,2.908655967,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Sauer Center,Tobler Museum,Lynch Station,80,17.76205492,62.23794508,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Tobler Museum,Sauer Center,Harvey House,16,147.248191,131.248191,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Tobler Museum,Sauer Center,Lynch Station,24,156.2355625,132.2355625,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Tobler Museum,Sauer Center,Snow Church,37,38.78279809,1.782798086,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Tobler Museum,Sauer Center,Batty House,106,171.0086651,65.00866514,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Tobler Museum,Sauer Center,Sauer Center,18,20.69981416,2.699814155,same,TRUE
14,2011-06-22 17:09:22 UTC,0,Tobler Museum,Sauer Center,Harris Hall,51,173.2852643,122.2852643,different,TRUE
14,2011-06-22 17:09:22 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,78,67.30353066,10.69646934,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Batty House,Lynch Station,Golledge Hall,43,51.76768154,8.767681538,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Batty House,Lynch Station,Sauer Center,52,30.3316951,21.6683049,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Batty House,Lynch Station,Snow Church,42,48.19947553,6.199475531,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Batty House,Lynch Station,Lynch Station,22,47.32798389,25.32798389,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Batty House,Lynch Station,Tobler Museum,10,37.30802198,27.30802198,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Batty House,Lynch Station,Harris Hall,23,37.5286373,14.5286373,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Batty House,Lynch Station,Harvey House,5,93.19423766,88.19423766,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Lynch Station,Harris Hall,Tobler Museum,19,17.95076442,1.049235579,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Lynch Station,Harris Hall,Sauer Center,1,29.20903342,28.20903342,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Lynch Station,Harris Hall,Golledge Hall,5,3.323863738,1.676136262,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Lynch Station,Harris Hall,Harris Hall,34,7.021704671,26.97829533,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Lynch Station,Harris Hall,Harvey House,50,48.19593801,1.804061986,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Lynch Station,Harris Hall,Snow Church,5,8.968174613,3.968174613,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Lynch Station,Harris Hall,Batty House,129,130.6542463,1.654246333,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Harris Hall,Harvey House,Golledge Hall,7,77.71082192,70.71082192,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Harris Hall,Harvey House,Harvey House,7,2.146796904,4.853203096,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Harris Hall,Harvey House,Snow Church,3,84.7281122,81.7281122,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Harris Hall,Harvey House,Tobler Museum,28,99.95984558,71.95984558,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Harris Hall,Harvey House,Batty House,86,83.35216568,2.647834315,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Harris Hall,Harvey House,Sauer Center,15,110.6574336,95.65743363,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Harris Hall,Harvey House,Lynch Station,103,114.5627943,11.56279428,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Harvey House,Harris Hall,Sauer Center,111,46.29205396,64.70794604,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Harvey House,Harris Hall,Tobler Museum,93,42.14615863,50.85384137,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Harvey House,Harris Hall,Batty House,72,46.54689912,25.45310088,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Harvey House,Harris Hall,Golledge Hall,80,64.9530254,15.0469746,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Harvey House,Harris Hall,Lynch Station,46,32.28246429,13.71753571,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Harvey House,Harris Hall,Harris Hall,8,4.196894849,3.803105151,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Harvey House,Harris Hall,Snow Church,105,66.19140238,38.80859762,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Golledge Hall,Snow Church,Harris Hall,54,176.2022806,122.2022806,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Golledge Hall,Snow Church,Tobler Museum,143,147.0284471,4.028447062,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Golledge Hall,Snow Church,Harvey House,14,139.9309368,125.9309368,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Golledge Hall,Snow Church,Sauer Center,73,76.21088344,3.210883445,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Golledge Hall,Snow Church,Batty House,88,173.5694617,85.56946175,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Golledge Hall,Snow Church,Lynch Station,88,173.9683139,85.96831391,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Snow Church,Sauer Center,Harvey House,112,119.6929579,7.69295786,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Snow Church,Sauer Center,Tobler Museum,49,63.69277617,14.69277617,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Snow Church,Sauer Center,Lynch Station,140,79.44851915,60.55148085,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Snow Church,Sauer Center,Golledge Hall,121,125.8431145,4.84311455,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Snow Church,Sauer Center,Sauer Center,2,0.279262352,1.720737648,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Snow Church,Sauer Center,Harris Hall,113,88.09346154,24.90653846,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Snow Church,Sauer Center,Batty House,136,90.64700942,45.35299058,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Sauer Center,Tobler Museum,Batty House,101,6.744508622,94.25549138,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,0,2.713388186,2.713388186,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Sauer Center,Tobler Museum,Harvey House,124,23.09134403,100.908656,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Sauer Center,Tobler Museum,Snow Church,83,89.63525726,6.635257259,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Sauer Center,Tobler Museum,Lynch Station,99,17.76205492,81.23794508,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,47,51.85616181,4.856161813,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Sauer Center,Tobler Museum,Harris Hall,85,4.240040564,80.75995944,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Tobler Museum,Sauer Center,Sauer Center,26,20.69981416,5.300185845,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,80,67.30353066,12.69646934,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Tobler Museum,Sauer Center,Harvey House,47,147.248191,100.248191,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Tobler Museum,Sauer Center,Lynch Station,77,156.2355625,79.23556255,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Tobler Museum,Sauer Center,Snow Church,31,38.78279809,7.782798086,same,TRUE
15,2011-06-22 18:54:54 UTC,0,Tobler Museum,Sauer Center,Harris Hall,41,173.2852643,132.2852643,different,TRUE
15,2011-06-22 18:54:54 UTC,0,Tobler Museum,Sauer Center,Batty House,103,171.0086651,68.00866514,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Batty House,Lynch Station,Tobler Museum,59,37.30802198,21.69197802,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Batty House,Lynch Station,Harvey House,21,93.19423766,72.19423766,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Batty House,Lynch Station,Golledge Hall,107,51.76768154,55.23231846,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Batty House,Lynch Station,Snow Church,85,48.19947553,36.80052447,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Batty House,Lynch Station,Sauer Center,70,30.3316951,39.6683049,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Batty House,Lynch Station,Lynch Station,28,47.32798389,19.32798389,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Batty House,Lynch Station,Harris Hall,67,37.5286373,29.4713627,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Lynch Station,Harris Hall,Tobler Museum,5,17.95076442,12.95076442,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Lynch Station,Harris Hall,Harris Hall,10,7.021704671,2.978295329,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Lynch Station,Harris Hall,Batty House,133,130.6542463,2.345753667,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Lynch Station,Harris Hall,Harvey House,43,48.19593801,5.195938014,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Lynch Station,Harris Hall,Sauer Center,26,29.20903342,3.209033424,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Lynch Station,Harris Hall,Snow Church,44,8.968174613,35.03182539,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Lynch Station,Harris Hall,Golledge Hall,60,3.323863738,56.67613626,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Harris Hall,Harvey House,Lynch Station,121,114.5627943,6.437205722,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Harris Hall,Harvey House,Golledge Hall,60,77.71082192,17.71082192,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Harris Hall,Harvey House,Harvey House,175,2.146796904,172.8532031,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Harris Hall,Harvey House,Sauer Center,86,110.6574336,24.65743363,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Harris Hall,Harvey House,Batty House,93,83.35216568,9.647834315,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Harris Hall,Harvey House,Tobler Museum,133,99.95984558,33.04015442,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Harris Hall,Harvey House,Snow Church,47,84.7281122,37.7281122,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Harvey House,Harris Hall,Golledge Hall,119,64.9530254,54.0469746,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Harvey House,Harris Hall,Batty House,22,46.54689912,24.54689912,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Harvey House,Harris Hall,Tobler Museum,23,42.14615863,19.14615863,different,TRUE
16,2011-06-22 21:31:23 UTC,0,Harvey House,Harris Hall,Lynch Station,6,32.28246429,26.28246429,same,TRUE
16,2011-06-22 21:31:23 UTC,0,Harvey House,Harris Hall,Harris Hall,54,4.196894849,49.80310515,same,TRUE
